date,open,low,high,close,volume
2023-08-31 13:04:00,2.48,2.47,2.48,2.47,309
2023-08-31 12:07:00,2.4,2.4,2.4,2.4,132
2023-08-31 12:00:00,2.485,2.485,2.485,2.485,100
2023-08-31 11:33:00,2.405,2.3459,2.405,2.3459,1000
2023-08-31 09:59:00,2.4,2.4,2.4,2.4,281
2023-08-31 09:53:00,2.415,2.415,2.415,2.415,500
2023-08-31 09:43:00,2.405,2.405,2.405,2.405,100
2023-08-31 09:36:00,2.3,2.3,2.3,2.3,239
2023-08-31 09:30:00,2.48,2.48,2.48,2.48,102
2023-09-01 15:30:00,2.42,2.42,2.42,2.42,2564
2023-09-01 15:25:00,2.4,2.4,2.4,2.4,125
2023-09-01 14:50:00,2.4,2.4,2.4,2.4,961
2023-09-01 14:08:00,2.4027,2.4027,2.4027,2.4027,900
2023-09-01 14:04:00,2.4126,2.4126,2.4126,2.4126,500
2023-09-01 12:52:00,2.411,2.41,2.411,2.41,900
2023-09-01 12:37:00,2.4001,2.4001,2.4001,2.4001,639
2023-09-01 09:32:00,2.48,2.48,2.483,2.483,2135
2023-09-01 09:31:00,2.48,2.48,2.48,2.48,180
2023-09-01 09:30:00,2.48,2.48,2.48,2.48,1310
2023-09-05 15:59:00,2.22,2.21,2.24,2.24,1302
2023-09-05 15:57:00,2.21,2.21,2.21,2.21,191
2023-09-05 15:44:00,2.22,2.21,2.23,2.23,2251
2023-09-05 15:06:00,2.25,2.25,2.25,2.25,768
2023-09-05 14:53:00,2.225,2.225,2.225,2.225,200
2023-09-05 14:52:00,2.225,2.225,2.225,2.225,100
2023-09-05 14:51:00,2.25,2.25,2.25,2.25,3308
2023-09-05 14:50:00,2.25,2.24,2.25,2.24,1102
2023-09-05 14:30:00,2.24,2.24,2.25,2.25,400
2023-09-05 13:27:00,2.25,2.25,2.25,2.25,100
2023-09-05 13:10:00,2.26,2.26,2.26,2.26,100
2023-09-05 12:45:00,2.1902,2.1863,2.2444,2.1863,2900
2023-09-05 12:43:00,2.211,2.21,2.22,2.211,772
2023-09-05 12:42:00,2.2527,2.2527,2.2527,2.2527,500
2023-09-05 12:41:00,2.25,2.2162,2.25,2.2162,500
2023-09-05 12:40:00,2.2527,2.2527,2.2527,2.2527,500
2023-09-05 12:37:00,2.28,2.28,2.28,2.28,111
2023-09-05 12:36:00,2.28,2.24,2.2801,2.2801,5431
2023-09-05 12:35:00,2.2831,2.2831,2.2831,2.2831,1000
2023-09-05 12:34:00,2.3,2.3,2.3,2.3,262
2023-09-05 12:32:00,2.2972,2.2972,2.2972,2.2972,1000
2023-09-05 12:31:00,2.2981,2.2981,2.2981,2.2981,500
2023-09-05 12:30:00,2.3,2.3,2.3,2.3,500
2023-09-05 12:29:00,2.29,2.29,2.29,2.29,6117
2023-09-05 12:27:00,2.3392,2.3392,2.3392,2.3392,1000
2023-09-05 12:26:00,2.3,2.2916,2.3,2.2916,500
2023-09-05 12:22:00,2.395,2.3,2.395,2.32,2500
2023-09-05 12:21:00,2.33,2.29,2.33,2.29,2500
2023-09-05 12:19:00,2.415,2.415,2.415,2.415,1500
2023-09-05 12:18:00,2.3945,2.3945,2.3945,2.3945,1500
2023-09-05 12:16:00,2.34,2.33,2.34,2.3301,2623
2023-09-05 12:00:00,2.331,2.3301,2.331,2.3301,1003
2023-09-05 11:40:00,2.35,2.3301,2.35,2.3303,3000
2023-09-05 11:39:00,2.3978,2.3978,2.3978,2.3978,509
2023-09-05 11:26:00,2.3916,2.3916,2.3916,2.3916,500
2023-09-05 11:25:00,2.34,2.34,2.34,2.34,503
2023-09-05 11:24:00,2.3421,2.3421,2.3421,2.3421,500
2023-09-05 10:08:00,2.32,2.32,2.32,2.32,100
2023-09-06 15:59:00,2.31,2.31,2.31,2.31,327
2023-09-06 15:55:00,2.28,2.28,2.28,2.28,223
2023-09-06 15:51:00,2.28,2.28,2.28,2.28,1637
2023-09-06 15:49:00,2.28,2.28,2.28,2.28,3712
2023-09-06 14:33:00,2.33,2.33,2.33,2.33,100
2023-09-06 13:33:00,2.3,2.3,2.3,2.3,211
2023-09-06 13:26:00,2.28,2.28,2.28,2.28,100
2023-09-06 12:36:00,2.26,2.26,2.26,2.26,370
2023-09-06 11:36:00,2.32,2.32,2.32,2.32,100
2023-09-06 11:20:00,2.2664,2.2664,2.2664,2.2664,250
2023-09-06 11:11:00,2.2601,2.26,2.2601,2.26,508
2023-09-06 09:52:00,2.24,2.24,2.24,2.24,399
2023-09-07 15:55:00,2.17,2.17,2.17,2.17,172
2023-09-07 15:08:00,2.17,2.17,2.17,2.17,100
2023-09-07 14:20:00,2.17,2.17,2.17,2.17,214
2023-09-07 14:07:00,2.1861,2.1861,2.1861,2.1861,100
2023-09-07 13:50:00,2.18,2.18,2.18,2.18,691
2023-09-07 13:43:00,2.19,2.19,2.19,2.19,100
2023-09-07 13:42:00,2.19,2.19,2.19,2.19,100
2023-09-07 13:41:00,2.2,2.18,2.2,2.18,1122
2023-09-07 12:37:00,2.21,2.21,2.21,2.21,200
2023-09-07 12:09:00,2.25,2.2,2.25,2.24,3920
2023-09-07 11:41:00,2.37,2.37,2.37,2.37,100
2023-09-07 11:23:00,2.4,2.4,2.4,2.4,497
2023-09-07 11:22:00,2.27,2.27,2.37,2.29,2001
2023-09-07 11:20:00,2.2612,2.2612,2.2612,2.2612,1212
2023-09-07 09:57:00,2.2129,2.2129,2.2129,2.2129,100
2023-09-08 15:59:00,2.13,2.13,2.13,2.13,485
2023-09-08 15:55:00,2.13,2.13,2.13,2.13,100
2023-09-08 15:46:00,2.09,2.09,2.09,2.09,201
2023-09-08 14:08:00,2.08,2.05,2.08,2.05,5049
2023-09-08 13:26:00,2.145,2.1,2.145,2.1,600
2023-09-08 12:00:00,2.1729,2.1729,2.1729,2.1729,125
2023-09-08 11:27:00,2.0353,2.0353,2.0353,2.0353,350
2023-09-08 11:14:00,2.08,2.07,2.1,2.07,2506
2023-09-08 10:58:00,2.11,2.11,2.11,2.11,970
2023-09-08 10:56:00,2.11,2.11,2.11,2.11,1578
2023-09-08 10:48:00,2.15,2.15,2.15,2.15,100
2023-09-08 10:23:00,2.18,2.17,2.18,2.17,592
2023-09-08 10:22:00,2.21,2.17,2.2199,2.1902,6664
2023-09-08 10:21:00,2.19,2.19,2.2,2.2,207
2023-09-08 10:18:00,2.15,2.135,2.15,2.15,651
2023-09-08 10:17:00,2.14,2.14,2.15,2.15,303
2023-09-08 10:11:00,2.13,2.13,2.15,2.13,910
2023-09-08 10:10:00,2.12,2.12,2.13,2.124,1200
2023-09-08 09:55:00,2.12,2.12,2.12,2.12,267
2023-09-08 09:47:00,2.15,2.15,2.15,2.15,1094
2023-09-08 09:35:00,2.16,2.15,2.16,2.15,2500
2023-09-11 15:59:00,2.1,2.1,2.1,2.1,325
2023-09-11 14:53:00,2.14,2.14,2.14,2.14,100
2023-09-11 14:00:00,2.1,2.1,2.1,2.1,247
2023-09-11 13:53:00,2.1,2.1,2.1,2.1,179
2023-09-11 13:48:00,2.1,2.1,2.1,2.1,1030
2023-09-11 13:45:00,2.08,2.08,2.09,2.0899,2632
2023-09-11 12:35:00,2.0893,2.0893,2.0893,2.0893,400
2023-09-11 12:34:00,2.0893,2.0893,2.0893,2.0893,400
2023-09-11 12:33:00,2.09,2.09,2.09,2.09,1003
2023-09-11 12:26:00,2.08,2.08,2.08,2.08,181
2023-09-11 11:51:00,2.07,2.07,2.07,2.07,100
2023-09-11 11:09:00,2.08,2.08,2.08,2.08,100
2023-09-11 10:51:00,2.06,2.06,2.06,2.06,273
2023-09-11 10:50:00,2.06,2.06,2.06,2.06,198
2023-09-11 10:38:00,2.09,2.09,2.09,2.09,484
2023-09-11 10:31:00,2.1,2.1,2.11,2.11,205
2023-09-11 10:30:00,2.11,2.11,2.11,2.11,300
2023-09-11 10:22:00,2.1099,2.1099,2.1099,2.1099,100
2023-09-11 09:34:00,2.09,2.09,2.09,2.09,2000
2023-09-12 15:59:00,2.34,2.34,2.35,2.35,316
2023-09-12 14:50:00,2.26,2.26,2.26,2.26,100
2023-09-12 14:23:00,2.2591,2.2591,2.2591,2.2591,101
2023-09-12 13:51:00,2.18,2.18,2.19,2.19,253
2023-09-12 13:44:00,2.22,2.22,2.22,2.22,6047
2023-09-12 13:42:00,2.23,2.21,2.23,2.21,339
2023-09-12 13:41:00,2.24,2.2306,2.24,2.2306,201
2023-09-12 13:34:00,2.27,2.27,2.27,2.27,156
2023-09-12 13:28:00,2.25,2.25,2.25,2.25,500
2023-09-12 13:26:00,2.18,2.18,2.21,2.21,1494
2023-09-12 13:25:00,2.1399,2.13,2.14,2.14,2734
2023-09-12 13:23:00,2.13,2.13,2.13,2.13,238
2023-09-12 12:17:00,2.11,2.11,2.11,2.11,110
2023-09-12 12:14:00,2.1482,2.1482,2.1482,2.1482,110
2023-09-12 12:12:00,2.14,2.14,2.14,2.14,100
2023-09-12 11:14:00,2.08,2.08,2.08,2.08,200
2023-09-12 09:48:00,2.05,2.05,2.09,2.09,643
2023-09-12 09:43:00,2.0499,2.0492,2.05,2.0492,2600
2023-09-12 09:41:00,2.05,2.05,2.05,2.05,784
2023-09-12 09:39:00,2.06,2.05,2.07,2.05,4837
2023-09-13 14:15:00,2.22,2.21,2.22,2.21,202
2023-09-13 13:51:00,2.22,2.22,2.22,2.22,250
2023-09-13 13:11:00,2.24,2.24,2.24,2.24,101
2023-09-13 12:18:00,2.23,2.23,2.23,2.23,619
2023-09-13 11:44:00,2.2,2.2,2.2,2.2,100
2023-09-13 10:52:00,2.21,2.2,2.21,2.2,484
2023-09-13 10:16:00,2.217,2.2,2.217,2.2,3059
2023-09-13 09:35:00,2.2001,2.2001,2.2001,2.2001,5000
2023-09-13 09:31:00,2.2324,2.21,2.2324,2.21,500
2023-09-13 09:30:00,2.3,2.3,2.3,2.3,202
2023-09-14 15:59:00,2.31,2.31,2.32,2.32,501
2023-09-14 15:47:00,2.2865,2.2865,2.2865,2.2865,100
2023-09-14 14:31:00,2.33,2.33,2.33,2.33,100
2023-09-14 13:20:00,2.24,2.24,2.24,2.24,335
2023-09-14 13:17:00,2.23,2.23,2.25,2.25,1032
2023-09-14 13:01:00,2.24,2.24,2.24,2.24,100
2023-09-14 12:29:00,2.21,2.21,2.21,2.21,333
2023-09-14 12:28:00,2.2,2.2,2.2,2.2,325
2023-09-14 12:17:00,2.2,2.2,2.2,2.2,600
2023-09-14 12:16:00,2.21,2.2,2.21,2.2,5849
2023-09-14 11:08:00,2.2001,2.2,2.2017,2.2017,5560
2023-09-14 11:07:00,2.21,2.2,2.21,2.2,2141
2023-09-15 15:59:00,2.23,2.23,2.23,2.23,257
2023-09-15 15:58:00,2.23,2.23,2.24,2.239,941
2023-09-15 15:43:00,2.2398,2.22,2.2398,2.22,324
2023-09-15 15:27:00,2.22,2.22,2.22,2.22,301
2023-09-15 14:20:00,2.21,2.21,2.21,2.21,100
2023-09-15 13:56:00,2.21,2.21,2.21,2.21,265
2023-09-15 13:24:00,2.215,2.21,2.215,2.21,210
2023-09-15 13:03:00,2.24,2.24,2.24,2.24,5634
2023-09-15 12:47:00,2.25,2.24,2.25,2.24,600
2023-09-15 12:46:00,2.25,2.24,2.25,2.24,1100
2023-09-15 12:32:00,2.26,2.26,2.26,2.26,265
2023-09-15 12:31:00,2.25,2.25,2.25,2.25,200
2023-09-15 11:55:00,2.25,2.25,2.25,2.25,132
2023-09-15 11:54:00,2.25,2.25,2.27,2.27,922
2023-09-15 11:53:00,2.29,2.29,2.29,2.29,210
2023-09-15 11:52:00,2.26,2.26,2.26,2.26,301
2023-09-15 11:51:00,2.29,2.28,2.2902,2.2805,1832
2023-09-15 11:50:00,2.31,2.31,2.31,2.31,999
2023-09-15 11:49:00,2.32,2.3,2.35,2.3,1336
2023-09-15 11:48:00,2.27,2.27,2.32,2.32,620
2023-09-15 11:47:00,2.2699,2.255,2.27,2.27,1499
2023-09-15 11:46:00,2.29,2.29,2.29,2.29,233
2023-09-15 11:43:00,2.29,2.29,2.3,2.3,1122
2023-09-15 11:42:00,2.255,2.255,2.27,2.27,763
2023-09-15 11:30:00,2.24,2.24,2.24,2.24,1900
2023-09-15 11:00:00,2.2665,2.2665,2.2665,2.2665,500
2023-09-15 09:41:00,2.259,2.24,2.26,2.24,1801
2023-09-15 09:30:00,2.26,2.26,2.26,2.26,100
2023-09-18 15:59:00,2.4,2.4,2.4,2.4,327
2023-09-18 15:49:00,2.4,2.39,2.4,2.4,1656
2023-09-18 15:36:00,2.405,2.4,2.405,2.4,409
2023-09-18 15:33:00,2.41,2.41,2.41,2.41,422
2023-09-18 15:21:00,2.41,2.41,2.41,2.41,200
2023-09-18 15:09:00,2.4,2.4,2.4,2.4,500
2023-09-18 15:05:00,2.43,2.4252,2.43,2.4252,355
2023-09-18 14:47:00,2.4,2.4,2.4,2.4,409
2023-09-18 14:26:00,2.3868,2.3868,2.3868,2.3868,1600
2023-09-18 13:38:00,2.39,2.39,2.39,2.39,220
2023-09-18 13:14:00,2.4,2.4,2.4,2.4,1000
2023-09-18 13:06:00,2.3879,2.3879,2.3879,2.3879,1800
2023-09-18 13:01:00,2.4,2.4,2.4,2.4,100
2023-09-18 12:41:00,2.44,2.44,2.4401,2.4401,1659
2023-09-18 12:29:00,2.4799,2.4799,2.4799,2.4799,5000
2023-09-18 12:23:00,2.47,2.47,2.47,2.47,100
2023-09-18 12:22:00,2.44,2.4396,2.48,2.48,421
2023-09-18 12:21:00,2.39,2.39,2.4399,2.43,11593
2023-09-18 12:19:00,2.38,2.38,2.38,2.38,211
2023-09-18 12:09:00,2.33,2.33,2.33,2.33,600
2023-09-18 11:20:00,2.3031,2.3031,2.3031,2.3031,300
2023-09-18 10:14:00,2.29,2.29,2.3,2.3,475
2023-09-18 10:05:00,2.255,2.255,2.255,2.255,300
2023-09-18 10:04:00,2.29,2.2752,2.29,2.2752,1000
2023-09-18 09:53:00,2.2898,2.2881,2.2899,2.2899,1100
2023-09-18 09:37:00,2.24,2.24,2.24,2.24,900
2023-09-18 09:30:00,2.25,2.25,2.25,2.25,101
2023-09-19 15:59:00,2.44,2.44,2.44,2.44,208
2023-09-19 15:27:00,2.41,2.4,2.41,2.4,500
2023-09-19 15:26:00,2.425,2.41,2.425,2.41,500
2023-09-19 15:09:00,2.41,2.41,2.41,2.41,100
2023-09-19 14:51:00,2.4354,2.4354,2.4354,2.4354,100
2023-09-19 14:41:00,2.42,2.42,2.42,2.42,248
2023-09-19 13:08:00,2.41,2.41,2.41,2.41,200
2023-09-19 12:33:00,2.4,2.4,2.45,2.45,3129
2023-09-19 12:32:00,2.4,2.4,2.4,2.4,100
2023-09-19 11:57:00,2.42,2.42,2.42,2.42,1700
2023-09-19 11:52:00,2.4495,2.4495,2.4495,2.4495,900
2023-09-19 11:48:00,2.4347,2.4347,2.4347,2.4347,1100
2023-09-19 11:47:00,2.4,2.4,2.4,2.4,100
2023-09-19 11:33:00,2.35,2.35,2.35,2.35,500
2023-09-20 15:59:00,2.25,2.25,2.25,2.25,308
2023-09-20 15:34:00,2.26,2.25,2.26,2.25,1214
2023-09-20 14:59:00,2.25,2.25,2.25,2.25,385
2023-09-20 14:58:00,2.26,2.26,2.26,2.26,1000
2023-09-20 14:46:00,2.27,2.27,2.27,2.27,100
2023-09-20 13:50:00,2.295,2.295,2.295,2.295,100
2023-09-20 13:43:00,2.25,2.25,2.25,2.25,400
2023-09-20 13:22:00,2.22,2.22,2.22,2.22,100
2023-09-20 12:02:00,2.25,2.25,2.25,2.25,900
2023-09-20 11:27:00,2.27,2.2501,2.27,2.2501,2700
2023-09-20 11:22:00,2.34,2.3,2.36,2.3,7499
2023-09-20 11:21:00,2.3301,2.3301,2.3301,2.3301,10000
2023-09-20 10:21:00,2.3314,2.3314,2.3314,2.3314,500
2023-09-20 10:17:00,2.4,2.4,2.4,2.4,2076
2023-09-20 10:12:00,2.41,2.4,2.41,2.4,1232
2023-09-20 10:10:00,2.41,2.41,2.41,2.41,250
2023-09-21 15:59:00,2.22,2.22,2.22,2.22,280
2023-09-21 15:49:00,2.19,2.19,2.19,2.19,111
2023-09-21 13:32:00,2.2,2.2,2.2,2.2,181
2023-09-21 13:04:00,2.18,2.18,2.18,2.18,100
2023-09-21 13:03:00,2.18,2.18,2.18,2.18,100
2023-09-21 12:35:00,2.18,2.18,2.18,2.18,100
2023-09-21 12:34:00,2.18,2.18,2.18,2.18,100
2023-09-21 12:27:00,2.18,2.18,2.18,2.18,400
2023-09-21 12:08:00,2.17,2.17,2.17,2.17,300
2023-09-21 11:46:00,2.16,2.16,2.16,2.16,400
2023-09-21 11:30:00,2.1699,2.155,2.1699,2.155,1291
2023-09-21 11:00:00,2.15,2.15,2.18,2.18,5000
2023-09-21 10:54:00,2.155,2.155,2.155,2.155,195
2023-09-21 10:44:00,2.11,2.11,2.11,2.11,176
2023-09-21 09:49:00,2.2,2.2,2.2,2.2,368
2023-09-21 09:47:00,2.2,2.2,2.2,2.2,727
2023-09-21 09:42:00,2.202,2.202,2.202,2.202,666
2023-09-21 09:40:00,2.24,2.2,2.24,2.2,6000
2023-09-22 15:59:00,2.11,2.11,2.11,2.11,453
2023-09-22 14:15:00,2.1201,2.1201,2.1201,2.1201,200
2023-09-22 13:28:00,2.1101,2.1101,2.1101,2.1101,100
2023-09-22 13:04:00,2.15,2.15,2.15,2.15,180
2023-09-22 12:56:00,2.13,2.13,2.13,2.13,100
2023-09-22 12:45:00,2.15,2.15,2.1501,2.1501,1114
2023-09-22 12:00:00,2.15,2.15,2.15,2.15,150
2023-09-22 11:34:00,2.15,2.15,2.15,2.15,1076
2023-09-22 11:12:00,2.18,2.18,2.18,2.18,100
2023-09-22 11:00:00,2.2,2.2,2.2,2.2,219
2023-09-22 10:50:00,2.205,2.205,2.205,2.205,294
2023-09-22 10:41:00,2.2,2.2,2.2,2.2,300
2023-09-22 10:31:00,2.21,2.21,2.21,2.21,189
2023-09-22 10:29:00,2.271,2.26,2.271,2.26,1694
2023-09-22 10:26:00,2.21,2.21,2.22,2.22,3054
2023-09-25 15:59:00,2.12,2.12,2.12,2.12,137
2023-09-25 11:54:00,2.15,2.15,2.15,2.15,100
2023-09-25 11:22:00,2.1618,2.16,2.1618,2.16,1769
2023-09-25 11:20:00,2.1971,2.1971,2.1971,2.1971,1021
2023-09-25 10:30:00,2.155,2.155,2.155,2.155,899
2023-09-25 10:06:00,2.15,2.15,2.15,2.15,100
2023-09-25 10:03:00,2.15,2.15,2.15,2.15,2402
2023-09-26 15:17:00,2.04,2.04,2.04,2.04,904
2023-09-26 14:42:00,2.05,2.05,2.05,2.05,302
2023-09-26 13:40:00,2.0527,2.05,2.06,2.06,1501
2023-09-26 11:36:00,2.0327,2.0327,2.04,2.04,500
2023-09-26 11:35:00,2.04,2.04,2.06,2.048,1682
2023-09-26 11:34:00,2.06,2.06,2.06,2.06,135
2023-09-26 11:32:00,2.1,2.1,2.1,2.1,597
2023-09-26 10:04:00,2.11,2.11,2.11,2.11,100
2023-09-27 15:59:00,2.07,2.07,2.07,2.07,193
2023-09-27 15:53:00,2.07,2.07,2.07,2.07,400
2023-09-27 15:16:00,2.07,2.07,2.07,2.07,100
2023-09-27 10:38:00,2.0301,2.0301,2.0301,2.0301,250
2023-09-27 09:34:00,2.075,2.075,2.075,2.075,112
2023-09-28 15:59:00,2.16,2.16,2.16,2.16,206
2023-09-28 15:44:00,2.11,2.11,2.11,2.11,100
2023-09-28 15:29:00,2.13,2.13,2.13,2.13,100
2023-09-28 15:27:00,2.17,2.17,2.17,2.17,503
2023-09-28 14:16:00,2.18,2.18,2.18,2.18,120
2023-09-28 13:55:00,2.1,2.1,2.1,2.1,200
2023-09-28 13:44:00,2.1722,2.1722,2.1722,2.1722,100
2023-09-28 13:10:00,2.0871,2.0871,2.0871,2.0871,100
2023-09-28 13:08:00,2.1,2.1,2.1,2.1,221
2023-09-28 12:34:00,2.08,2.08,2.08,2.08,100
2023-09-28 12:27:00,2.08,2.08,2.08,2.08,701
2023-09-28 12:22:00,2.18,2.18,2.18,2.18,100
2023-09-28 12:21:00,2.18,2.1761,2.18,2.1761,431
2023-09-28 12:20:00,2.17,2.17,2.18,2.18,1000
2023-09-28 12:18:00,2.17,2.17,2.17,2.17,500
2023-09-28 11:55:00,2.1717,2.1572,2.1717,2.1572,221
2023-09-28 11:43:00,2.075,2.07,2.075,2.07,500
2023-09-28 11:34:00,2.0491,2.0491,2.0491,2.0491,250
2023-09-28 11:25:00,2.16,2.16,2.17,2.17,1190
2023-09-28 11:24:00,2.15,2.15,2.168,2.168,2848
2023-09-28 11:15:00,2.184,2.1297,2.184,2.1297,556
2023-09-28 11:14:00,2.19,2.11,2.19,2.1899,3406
2023-09-28 10:57:00,2.03,2.03,2.03,2.03,100
2023-09-29 12:55:00,2.1,2.1,2.1,2.1,499
2023-09-29 12:27:00,2.125,2.125,2.125,2.125,127
2023-09-29 11:42:00,2.07,2.07,2.07,2.07,300
2023-09-29 10:35:00,2.05,2.05,2.05,2.05,100
2023-09-29 10:21:00,2.13,2.12,2.13,2.1201,464
2023-09-29 10:04:00,2.1256,2.1256,2.1256,2.1256,100
2023-09-29 09:41:00,2.2,2.2,2.2,2.2,120
2023-09-29 09:34:00,2.1,2.1,2.1,2.1,248
2023-10-02 15:56:00,2.01,2.0041,2.01,2.0041,236
2023-10-02 15:53:00,2.01,2.01,2.01,2.01,126
2023-10-02 15:52:00,2.03,2.03,2.03,2.03,606
2023-10-02 15:43:00,2.01,2.01,2.01,2.01,243
2023-10-02 15:33:00,2.02,2.02,2.02,2.02,150
2023-10-02 15:32:00,2.03,2.03,2.04,2.03,1480
2023-10-02 15:19:00,2.0577,2.0577,2.0577,2.0577,100
2023-10-02 15:06:00,2.0649,2.0649,2.0649,2.0649,100
2023-10-02 12:11:00,2.065,2.03,2.065,2.03,3659
2023-10-02 09:43:00,2.0708,2.0708,2.0708,2.0708,230
2023-10-03 15:58:00,1.78,1.78,1.8,1.8,2459
2023-10-03 15:53:00,1.8,1.8,1.8,1.8,1000
2023-10-03 15:49:00,1.7999,1.7999,1.7999,1.7999,250
2023-10-03 15:48:00,1.83,1.81,1.83,1.81,3786
2023-10-03 15:37:00,1.87,1.83,1.87,1.83,1519
2023-10-03 14:05:00,1.8701,1.8701,1.925,1.925,3500
2023-10-03 13:43:00,1.87,1.86,1.87,1.87,641
2023-10-03 13:34:00,1.83,1.83,1.83,1.83,100
2023-10-03 13:28:00,1.8668,1.8668,1.8668,1.8668,1000
2023-10-03 13:27:00,1.85,1.85,1.85,1.85,2000
2023-10-03 13:20:00,1.85,1.85,1.85,1.85,2529
2023-10-03 13:11:00,1.85,1.85,1.85,1.85,2700
2023-10-03 12:20:00,1.9031,1.9031,1.9031,1.9031,100
2023-10-03 11:47:00,1.89,1.88,1.89,1.88,500
2023-10-03 11:44:00,1.92,1.875,1.9297,1.875,3000
2023-10-03 11:43:00,1.8798,1.82,1.8798,1.82,1200
2023-10-03 11:27:00,1.91,1.91,1.91,1.91,251
2023-10-03 11:25:00,1.92,1.92,1.9205,1.9205,554
2023-10-03 10:56:00,1.92,1.92,1.92,1.92,100
2023-10-03 10:33:00,2.05,2.05,2.05,2.05,100
2023-10-03 10:30:00,2.0,1.912,2.0,1.92,2543
2023-10-03 10:08:00,2.01,2.01,2.01,2.01,401
2023-10-03 10:02:00,2.06,2.06,2.06,2.06,500
2023-10-03 09:49:00,2.085,2.085,2.085,2.085,200
2023-10-03 09:40:00,2.095,2.095,2.095,2.095,1000
2023-10-04 15:53:00,1.93,1.93,1.93,1.93,131
2023-10-04 13:38:00,1.98,1.98,1.98,1.98,101
2023-10-04 12:30:00,1.98,1.98,1.98,1.98,100
2023-10-04 12:17:00,1.95,1.95,1.95,1.95,100
2023-10-04 11:49:00,1.9699,1.9699,1.9699,1.9699,400
2023-10-04 11:14:00,1.98,1.98,1.98,1.98,100
2023-10-04 11:06:00,1.91,1.88,1.91,1.88,4400
2023-10-04 11:00:00,1.9101,1.9101,1.9101,1.9101,1006
2023-10-04 10:49:00,2.034,2.034,2.034,2.034,1000
2023-10-04 10:03:00,1.9715,1.9715,2.0,2.0,200
2023-10-04 09:51:00,2.0873,2.0873,2.0873,2.0873,100
2023-10-04 09:35:00,2.0612,1.9101,2.0612,1.9101,1551
2023-10-04 09:34:00,2.02,2.02,2.09,2.09,653
2023-10-04 09:32:00,2.07,2.07,2.07,2.07,200
2023-10-04 09:30:00,2.0001,2.0,2.0001,2.0,430
2023-10-05 15:27:00,1.95,1.95,1.95,1.95,259
2023-10-05 15:14:00,1.96,1.95,1.9698,1.9698,1000
2023-10-05 14:49:00,1.95,1.95,1.95,1.95,393
2023-10-05 14:10:00,1.95,1.95,1.95,1.95,402
2023-10-05 12:51:00,1.97,1.97,1.97,1.97,811
2023-10-05 10:43:00,1.96,1.935,1.96,1.935,1000
2023-10-05 10:17:00,1.95,1.91,1.95,1.91,1604
2023-10-05 09:57:00,1.9,1.9,1.9,1.9,101
2023-10-05 09:31:00,1.9814,1.9814,1.9814,1.9814,264
2023-10-06 15:59:00,1.91,1.91,1.92,1.91,440
2023-10-06 15:56:00,1.9199,1.9199,1.9199,1.9199,114
2023-10-06 15:53:00,1.94,1.94,1.94,1.94,106
2023-10-06 15:38:00,1.915,1.915,1.915,1.915,100
2023-10-06 14:45:00,1.92,1.92,1.92,1.92,132
2023-10-06 13:58:00,1.94,1.94,1.94,1.94,100
2023-10-06 13:48:00,1.9001,1.9001,1.9001,1.9001,100
2023-10-06 13:20:00,1.8847,1.8847,1.8847,1.8847,800
2023-10-06 13:10:00,1.9,1.9,1.9,1.9,100
2023-10-06 11:55:00,1.925,1.925,1.925,1.925,100
2023-10-06 11:47:00,1.94,1.925,1.94,1.94,1000
2023-10-06 10:49:00,1.95,1.95,1.95,1.95,102
2023-10-09 15:42:00,1.8798,1.8798,1.8798,1.8798,1200
2023-10-09 15:40:00,1.89,1.89,1.89,1.89,300
2023-10-09 15:04:00,1.8946,1.8946,1.8946,1.8946,100
2023-10-09 14:55:00,1.875,1.875,1.9,1.9,234
2023-10-09 14:28:00,1.85,1.85,1.85,1.85,110
2023-10-09 12:57:00,1.8447,1.8447,1.8447,1.8447,575
2023-10-09 10:19:00,1.8894,1.8894,1.8894,1.8894,100
2023-10-10 14:27:00,1.8573,1.8573,1.8573,1.8573,1000
2023-10-10 13:59:00,1.88,1.88,1.88,1.88,137
2023-10-10 11:47:00,1.8202,1.8202,1.8202,1.8202,600
2023-10-10 11:23:00,1.84,1.83,1.85,1.84,1100
2023-10-10 11:02:00,1.87,1.84,1.87,1.84,992
2023-10-11 15:55:00,1.97,1.96,1.97,1.96,409
2023-10-11 15:49:00,1.965,1.96,1.965,1.96,406
2023-10-11 11:31:00,1.91,1.9,1.91,1.9,232
2023-10-11 10:07:00,1.93,1.93,1.93,1.93,240
2023-10-11 10:06:00,1.93,1.93,1.93,1.93,260
2023-10-11 10:02:00,1.8599,1.855,1.88,1.88,8420
2023-10-11 10:00:00,1.8599,1.8599,1.8599,1.8599,4000
2023-10-12 14:37:00,2.0,2.0,2.0,2.0,1122
2023-10-12 11:43:00,2.03,2.03,2.0387,2.0387,250
2023-10-12 10:56:00,1.9301,1.9301,1.9301,1.9301,750
2023-10-12 10:15:00,1.93,1.921,1.93,1.921,750
2023-10-12 09:36:00,2.03,2.03,2.03,2.03,100
2023-10-12 09:32:00,1.97,1.96,2.03,2.03,2879
2023-10-13 15:45:00,1.84,1.77,1.84,1.7985,906
2023-10-13 15:44:00,1.84,1.78,1.84,1.84,2708
2023-10-13 15:43:00,1.84,1.77,1.84,1.78,2503
2023-10-13 15:42:00,1.77,1.76,1.83,1.76,307
